Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Year,Month,M/Y,Ingreso Anual
C_CND_022765,2023-12-11,Adelaide,Male,895000,Buddy Storbeck's Diesel Service Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19001,06457-3834,Passenger,7377997,Middletown,2023,12,202312,Alto
C_CND_022802,2023-12-11,Yitzchak,Male,507000,Buddy Storbeck's Diesel Service Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,06457-3834,Hatchback,7401857,Middletown,2023,12,202312,Medio-Alto
C_CND_022881,2023-12-11,Sophia,Male,13500,Buddy Storbeck's Diesel Service Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000,06457-3834,SUV,6085607,Scottsdale,2023,12,202312,Bajo
C_CND_022918,2023-12-12,Sydney,Female,597500,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21500,06457-3834,Hardtop,8065114,Janesville,2023,12,202312,Medio-Alto
C_CND_022940,2023-12-12,Esther,Male,805000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,Sedan,8424693,Scottsdale,2023,12,202312,Alto
C_CND_022970,2023-12-12,Meline,Male,434000,Buddy Storbeck's Diesel Service Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,06457-3834,Hardtop,6530470,Middletown,2023,12,202312,Medio
C_CND_023034,2023-12-14,Pauline,Male,655000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Red,17000,06457-3834,Hatchback,6680684,Janesville,2023,12,202312,Medio-Alto
C_CND_023049,2023-12-15,Annie,Male,400000,Buddy Storbeck's Diesel Service Inc,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,06457-3834,Passenger,7559957,Middletown,2023,12,202312,Medio
C_CND_023097,2023-12-16,Hindy,Female,607000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21000,06457-3834,SUV,8902533,Pasco,2023,12,202312,Medio-Alto
C_CND_023122,2023-12-17,Darius,Male,1335000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,17500,06457-3834,Hardtop,8878973,Middletown,2023,12,202312,Muy Alto
C_CND_023126,2023-12-17,Victor,Male,1800000,Buddy Storbeck's Diesel Service Inc,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31000,06457-3834,Hatchback,6105371,Middletown,2023,12,202312,Muy Alto
C_CND_023240,2023-12-18,Axel,Male,800000,Buddy Storbeck's Diesel Service Inc,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,06457-3834,Passenger,6150163,Janesville,2023,12,202312,Alto
C_CND_023253,2023-12-19,Elsa,Male,1124000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10400,06457-3834,SUV,8278325,Middletown,2023,12,202312,Muy Alto
C_CND_023273,2023-12-19,Leah,Male,437000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12000,06457-3834,Passenger,8758318,Pasco,2023,12,202312,Medio
C_CND_023284,2023-12-20,Aiden,Male,900000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Passenger,8415695,Middletown,2023,12,202312,Alto
C_CND_023345,2023-12-23,Yidel,Female,3820000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,06457-3834,Hardtop,6949289,Middletown,2023,12,202312,Muy Alto
C_CND_023379,2023-12-23,Julia,Male,13500,Buddy Storbeck's Diesel Service Inc,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,06457-3834,SUV,8393977,Middletown,2023,12,202312,Bajo
C_CND_023460,2023-12-24,Malachi,Male,565000,Buddy Storbeck's Diesel Service Inc,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Red,23000,06457-3834,Hardtop,7527037,Middletown,2023,12,202312,Medio-Alto
C_CND_023470,2023-12-24,Michaela,Male,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,06457-3834,SUV,8310050,Pasco,2023,12,202312,Bajo
C_CND_023481,2023-12-25,Blake,Male,1150000,Buddy Storbeck's Diesel Service Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,06457-3834,SUV,8013244,Middletown,2023,12,202312,Muy Alto
C_CND_023598,2023-12-26,Nina,Female,780000,Buddy Storbeck's Diesel Service Inc,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,Hatchback,8665623,Middletown,2023,12,202312,Alto
C_CND_023602,2023-12-26,Esteban,Female,1876000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26601,06457-3834,Hardtop,7861368,Middletown,2023,12,202312,Muy Alto
C_CND_023636,2023-12-26,Enzo,Male,620000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15000,06457-3834,Sedan,7925006,Greenville,2023,12,202312,Medio-Alto
C_CND_023669,2023-12-27,Rivka,Female,13500,Buddy Storbeck's Diesel Service Inc,Acura,RL,Overhead Camshaft,Manual,Black,18000,06457-3834,SUV,6145123,Pasco,2023,12,202312,Bajo
C_CND_023710,2023-12-29,Marivs,Male,832000,Buddy Storbeck's Diesel Service Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,06457-3834,Hatchback,6287857,Middletown,2023,12,202312,Alto
C_CND_023773,2023-12-29,Jean,Female,360000,Buddy Storbeck's Diesel Service Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,06457-3834,SUV,6653074,Greenville,2023,12,202312,Medio
C_CND_023811,2023-12-29,Louis,Male,1615000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,17500,06457-3834,Hatchback,6150391,Greenville,2023,12,202312,Muy Alto
C_CND_023901,2023-12-31,Nathan,Female,771000,Buddy Storbeck's Diesel Service Inc,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Red,19000,06457-3834,Sedan,8170003,Greenville,2023,12,202312,Alto
